ENSEMBL ID,label
ENSG00000260244,0
ENSG00000224078,0
ENSG00000230943,0
ENSG00000232063,1
ENSG00000251513,0
ENSG00000253125,0
ENSG00000271204,0
ENSG00000273466,0
ENSG00000235366,1
ENSG00000271918,0
ENSG00000259939,0
ENSG00000269974,0
ENSG00000237037,0
ENSG00000271936,0
ENSG00000263033,0
ENSG00000227051,1
ENSG00000242539,0
ENSG00000267575,0
ENSG00000248858,0
ENSG00000279809,1
ENSG00000198106,0
ENSG00000237604,0
ENSG00000280279,0
ENSG00000206195,0
ENSG00000258559,0
ENSG00000233977,0
ENSG00000272853,1
ENSG00000280161,0
ENSG00000233220,0
ENSG00000275409,0
ENSG00000268049,0
ENSG00000274653,0
ENSG00000280018,0
ENSG00000267387,0
ENSG00000273382,0
ENSG00000264448,0
ENSG00000273565,1
ENSG00000272711,1
ENSG00000253931,0
ENSG00000263120,0
ENSG00000259264,1
ENSG00000247982,0
ENSG00000267838,0
ENSG00000237590,1
ENSG00000234281,0
ENSG00000233009,0
ENSG00000278743,0
ENSG00000274902,0
ENSG00000269514,0
ENSG00000203739,0
ENSG00000280214,0
ENSG00000225329,1
ENSG00000280157,0
ENSG00000234449,1
ENSG00000273240,0
ENSG00000242861,0
ENSG00000215068,0
ENSG00000231890,0
ENSG00000279283,0
ENSG00000259539,0
ENSG00000269906,0
ENSG00000278916,1
ENSG00000246308,1
ENSG00000255893,0
ENSG00000236088,0
ENSG00000270265,1
ENSG00000227354,0
ENSG00000256628,1
ENSG00000272068,0
ENSG00000260725,0
ENSG00000279943,0
ENSG00000239415,0
ENSG00000268516,1
ENSG00000198468,1
ENSG00000261663,0
ENSG00000263072,1
ENSG00000273702,1
ENSG00000248445,0
ENSG00000250303,0
ENSG00000251364,0
ENSG00000153363,1
ENSG00000245498,0
ENSG00000225163,0
ENSG00000259804,0
ENSG00000214106,1
ENSG00000221817,1
ENSG00000273311,0
ENSG00000259291,0
ENSG00000231227,0
ENSG00000267896,0
ENSG00000270972,0
ENSG00000273026,1
ENSG00000279357,0
ENSG00000279700,0
ENSG00000185065,0
ENSG00000254389,0
ENSG00000272077,1
ENSG00000246640,0
ENSG00000271427,0
ENSG00000272763,0
ENSG00000256948,0
ENSG00000203684,0
ENSG00000154537,0
ENSG00000253263,0
ENSG00000267943,0
ENSG00000204261,1
ENSG00000246792,0
ENSG00000238035,0
ENSG00000282386,1
ENSG00000266389,1
ENSG00000267898,0
ENSG00000278600,0
ENSG00000269940,0
ENSG00000227533,1
ENSG00000273237,0
ENSG00000272795,0
ENSG00000279433,0
ENSG00000227674,0
ENSG00000261173,0
ENSG00000272686,0
ENSG00000273615,1
ENSG00000234184,1
ENSG00000181798,1
ENSG00000235527,0
ENSG00000243224,1
ENSG00000245532,0
ENSG00000262001,0
ENSG00000279522,0
ENSG00000174365,0
ENSG00000229368,0
ENSG00000266904,0
ENSG00000177738,1
ENSG00000279277,0
ENSG00000273792,0
ENSG00000261054,0
ENSG00000267414,0
ENSG00000253738,0
ENSG00000280202,0
ENSG00000260918,0
ENSG00000272476,1
ENSG00000262251,1
ENSG00000223745,0
ENSG00000234072,0
ENSG00000270362,0
ENSG00000279145,0
ENSG00000235481,1
ENSG00000275927,0
ENSG00000267198,0
ENSG00000259959,0
ENSG00000267034,0
ENSG00000226287,1
ENSG00000259536,0
ENSG00000228863,0
ENSG00000270120,0
ENSG00000261183,1
ENSG00000275092,0
ENSG00000261226,0
ENSG00000226816,0
ENSG00000251637,0
ENSG00000231177,0
ENSG00000268889,0
ENSG00000173727,1
ENSG00000259062,0
ENSG00000260261,0
ENSG00000239569,0
ENSG00000277496,1
ENSG00000258210,0
ENSG00000251011,1
ENSG00000272914,0
ENSG00000272144,0
ENSG00000227477,1
ENSG00000203644,1
ENSG00000224023,1
ENSG00000219159,0
ENSG00000257642,0
ENSG00000224536,1
ENSG00000235423,1
ENSG00000247728,0
ENSG00000274943,0
ENSG00000233695,0
ENSG00000265967,0
ENSG00000279865,0
ENSG00000258297,0
ENSG00000272356,0
ENSG00000280173,1
ENSG00000270823,0
ENSG00000240731,0
ENSG00000280038,0
ENSG00000263235,0
ENSG00000177340,0
ENSG00000274383,0
ENSG00000253633,1
ENSG00000254676,0
ENSG00000246763,0
ENSG00000249096,0
ENSG00000232878,0
ENSG00000280123,0
ENSG00000246263,0
ENSG00000266783,0
ENSG00000186594,0
ENSG00000245648,1
ENSG00000214184,0
ENSG00000271816,0
ENSG00000223891,1
ENSG00000247345,0
ENSG00000281100,0
ENSG00000238121,1
ENSG00000227885,0
ENSG00000274020,0
ENSG00000233912,0
ENSG00000240889,0
ENSG00000240063,0
ENSG00000259972,0
ENSG00000278978,0
ENSG00000273302,0
ENSG00000214188,0
ENSG00000263874,0
ENSG00000236200,0
ENSG00000234663,0
ENSG00000260735,0
ENSG00000277728,0
ENSG00000274340,0
ENSG00000272677,1
ENSG00000269176,0
ENSG00000279089,0
ENSG00000264222,0
ENSG00000278948,0
ENSG00000272610,0
ENSG00000237372,1
ENSG00000280153,0
ENSG00000261126,0
ENSG00000276255,0
ENSG00000270083,0
ENSG00000258667,1
ENSG00000260398,0
ENSG00000276334,0
ENSG00000244558,0
ENSG00000260018,0
ENSG00000149656,0
ENSG00000250544,0
ENSG00000234741,1
ENSG00000228526,0
ENSG00000266913,1
ENSG00000213971,1
ENSG00000255234,0
ENSG00000267731,0
ENSG00000278993,0
ENSG00000269821,0
ENSG00000233937,0
ENSG00000235499,0
ENSG00000239213,1
ENSG00000247157,1
ENSG00000235706,0
ENSG00000260648,0
ENSG00000274292,0
ENSG00000231908,1
ENSG00000227589,1
ENSG00000177410,1
ENSG00000250155,1
ENSG00000259287,0
ENSG00000272384,0
ENSG00000234840,0
ENSG00000225721,1
ENSG00000249267,0
ENSG00000267454,1
ENSG00000234665,1
