ENSEMBL ID,label
ENSG00000259219,0
ENSG00000279352,0
ENSG00000280739,0
ENSG00000259070,1
ENSG00000227258,1
ENSG00000267160,1
ENSG00000260634,1
ENSG00000232233,0
ENSG00000260777,0
ENSG00000166770,1
ENSG00000272619,1
ENSG00000279602,0
ENSG00000272606,1
ENSG00000275580,1
ENSG00000261842,1
ENSG00000270137,0
ENSG00000256542,0
ENSG00000271860,0
ENSG00000205664,0
ENSG00000272338,1
ENSG00000265579,1
ENSG00000254297,1
ENSG00000268635,0
ENSG00000234678,1
ENSG00000275485,0
ENSG00000280407,0
ENSG00000230177,1
ENSG00000226472,0
ENSG00000246763,1
ENSG00000233006,0
ENSG00000254417,0
ENSG00000255038,0
ENSG00000231749,1
ENSG00000281706,1
ENSG00000215022,0
ENSG00000274828,1
ENSG00000256232,1
ENSG00000227954,0
ENSG00000255545,0
ENSG00000271746,0
ENSG00000253967,1
ENSG00000261729,0
ENSG00000257718,1
ENSG00000221990,0
ENSG00000245112,0
ENSG00000268686,1
ENSG00000267774,0
ENSG00000235688,0
ENSG00000263843,1
ENSG00000258604,0
ENSG00000256508,0
ENSG00000186148,1
ENSG00000261888,0
ENSG00000275437,0
ENSG00000243107,0
ENSG00000242539,0
ENSG00000280038,0
ENSG00000278987,0
ENSG00000230454,0
ENSG00000267121,0
ENSG00000255328,0
ENSG00000223855,0
ENSG00000257060,0
ENSG00000259287,0
ENSG00000263120,0
ENSG00000250579,0
ENSG00000280780,0
ENSG00000278985,1
ENSG00000271797,0
ENSG00000237017,0
ENSG00000258461,0
ENSG00000255326,0
ENSG00000227712,0
ENSG00000251169,1
ENSG00000274825,1
ENSG00000255198,0
ENSG00000228705,0
ENSG00000249926,0
ENSG00000234418,0
ENSG00000269176,0
ENSG00000229989,0
ENSG00000255468,1
ENSG00000229116,0
ENSG00000231421,0
ENSG00000274080,0
ENSG00000232063,0
ENSG00000249550,1
ENSG00000237753,0
ENSG00000248724,0
ENSG00000280157,0
ENSG00000271984,0
ENSG00000261449,1
ENSG00000273391,0
ENSG00000212694,0
ENSG00000235501,1
ENSG00000116652,1
ENSG00000258451,1
ENSG00000229214,1
ENSG00000272473,0
ENSG00000277581,0
ENSG00000279917,0
ENSG00000279198,0
ENSG00000173862,0
ENSG00000275056,1
ENSG00000266976,0
ENSG00000279616,0
ENSG00000261104,0
ENSG00000250616,1
ENSG00000233862,0
ENSG00000248550,1
ENSG00000224905,0
ENSG00000280837,0
ENSG00000235749,0
ENSG00000254339,0
ENSG00000263823,1
ENSG00000269949,1
ENSG00000266677,0
ENSG00000227963,0
ENSG00000229127,1
ENSG00000260625,0
ENSG00000230415,0
ENSG00000268364,0
ENSG00000282048,1
ENSG00000279811,0
ENSG00000248309,0
ENSG00000244239,1
ENSG00000273893,0
ENSG00000225302,1
ENSG00000240889,0
ENSG00000246526,0
ENSG00000273015,1
ENSG00000267549,0
ENSG00000230515,1
ENSG00000270362,0
ENSG00000279031,0
ENSG00000272682,1
ENSG00000261801,1
ENSG00000231105,0
ENSG00000271992,1
ENSG00000280161,1
ENSG00000267696,0
ENSG00000251331,0
ENSG00000260526,1
ENSG00000241772,0
ENSG00000212743,0
ENSG00000259939,0
ENSG00000235902,0
ENSG00000273014,1
ENSG00000269951,1
ENSG00000235897,0
ENSG00000238184,0
ENSG00000256196,0
ENSG00000275632,0
ENSG00000280106,1
ENSG00000233895,1
ENSG00000279366,1
ENSG00000198711,0
ENSG00000276571,1
ENSG00000250802,0
ENSG00000236723,1
ENSG00000254690,0
ENSG00000280367,1
ENSG00000224959,0
ENSG00000239775,0
ENSG00000263345,0
ENSG00000248596,0
ENSG00000262921,1
ENSG00000257474,1
ENSG00000275576,1
ENSG00000279265,1
ENSG00000260948,1
ENSG00000261476,1
ENSG00000261821,0
ENSG00000267429,0
ENSG00000229717,0
ENSG00000230922,0
ENSG00000255236,0
ENSG00000268751,0
ENSG00000265399,0
ENSG00000244327,0
ENSG00000153363,1
ENSG00000259553,0
ENSG00000248049,1
ENSG00000170846,1
ENSG00000257556,0
ENSG00000243485,0
ENSG00000231419,0
ENSG00000281849,0
ENSG00000270194,1
ENSG00000263786,1
ENSG00000278879,1
ENSG00000238045,0
ENSG00000246863,1
ENSG00000228214,1
ENSG00000266805,0
ENSG00000222005,0
ENSG00000235051,0
ENSG00000260257,1
ENSG00000235245,0
ENSG00000275763,1
ENSG00000280143,0
ENSG00000247271,1
ENSG00000259687,0
ENSG00000214894,1
ENSG00000265043,0
ENSG00000260052,1
ENSG00000234147,1
ENSG00000272568,0
ENSG00000272980,1
ENSG00000278126,1
ENSG00000283095,0
ENSG00000277351,0
ENSG00000255306,1
ENSG00000275665,0
ENSG00000257002,1
ENSG00000275294,1
ENSG00000261659,0
ENSG00000213742,0
ENSG00000267530,0
ENSG00000259768,0
ENSG00000280206,1
ENSG00000234026,0
ENSG00000272686,1
ENSG00000253741,0
ENSG00000278716,0
ENSG00000263400,1
ENSG00000263603,0
ENSG00000258430,0
ENSG00000277373,1
ENSG00000271784,0
ENSG00000269044,0
