ENSEMBL ID,label
ENSG00000273254,1
ENSG00000244459,1
ENSG00000255327,1
ENSG00000242622,0
ENSG00000233101,1
ENSG00000205181,1
ENSG00000268996,1
ENSG00000235578,1
ENSG00000225439,1
ENSG00000174365,0
ENSG00000267365,1
ENSG00000235919,0
ENSG00000214401,1
ENSG00000189149,0
ENSG00000188185,0
ENSG00000226137,1
ENSG00000175061,1
ENSG00000221990,1
ENSG00000273382,1
ENSG00000273888,0
ENSG00000274265,1
ENSG00000227372,0
ENSG00000265148,0
ENSG00000273311,1
ENSG00000277182,0
ENSG00000230415,0
ENSG00000261534,0
ENSG00000269834,0
ENSG00000259943,1
ENSG00000272686,1
ENSG00000259291,0
ENSG00000273066,0
ENSG00000269958,0
ENSG00000232098,0
ENSG00000247095,0
ENSG00000232527,1
ENSG00000225205,1
ENSG00000225541,0
ENSG00000264456,0
ENSG00000230615,1
ENSG00000278916,1
ENSG00000278962,0
ENSG00000264885,0
ENSG00000279692,1
ENSG00000257379,0
ENSG00000182310,0
ENSG00000260439,0
ENSG00000263874,0
ENSG00000262580,0
ENSG00000274677,0
ENSG00000230393,1
ENSG00000255052,1
ENSG00000279738,0
ENSG00000273084,0
ENSG00000272084,0
ENSG00000229373,0
ENSG00000256092,0
ENSG00000235106,1
ENSG00000283122,0
ENSG00000203706,1
ENSG00000269940,0
ENSG00000259426,0
ENSG00000272447,1
ENSG00000272734,0
ENSG00000281205,0
ENSG00000277147,1
ENSG00000261351,0
ENSG00000255031,0
ENSG00000243902,0
ENSG00000237523,1
ENSG00000270504,1
ENSG00000240889,1
ENSG00000237975,0
ENSG00000237989,0
ENSG00000205664,0
ENSG00000229043,1
ENSG00000260805,1
ENSG00000215241,0
ENSG00000254614,1
ENSG00000271936,0
ENSG00000229334,1
ENSG00000253161,1
ENSG00000261071,0
ENSG00000271918,0
ENSG00000235453,1
ENSG00000229180,0
ENSG00000253200,0
ENSG00000278000,0
ENSG00000279253,0
ENSG00000270177,1
ENSG00000269439,0
ENSG00000214548,0
ENSG00000260917,0
ENSG00000271155,1
ENSG00000225855,0
ENSG00000272017,0
ENSG00000264207,0
