ENSEMBL ID,label
ENSG00000231074,0
ENSG00000226137,1
ENSG00000270820,0
ENSG00000260806,1
ENSG00000204282,0
ENSG00000253669,1
ENSG00000264772,0
ENSG00000259804,0
ENSG00000238290,0
ENSG00000228623,1
ENSG00000261654,0
ENSG00000271324,0
ENSG00000260086,1
ENSG00000267504,0
ENSG00000227540,0
ENSG00000229862,0
ENSG00000266904,0
ENSG00000214401,1
ENSG00000272524,0
ENSG00000259248,1
ENSG00000276931,0
ENSG00000228709,0
ENSG00000261533,0
ENSG00000272502,1
ENSG00000205866,0
ENSG00000279495,0
ENSG00000237017,0
ENSG00000223812,0
ENSG00000276334,0
ENSG00000196366,0
ENSG00000272953,0
ENSG00000247137,0
ENSG00000260855,0
ENSG00000273618,0
ENSG00000175147,0
ENSG00000266918,0
ENSG00000260025,0
ENSG00000272606,0
ENSG00000254837,1
ENSG00000222033,0
ENSG00000272070,0
ENSG00000274414,0
ENSG00000229180,0
ENSG00000244468,1
ENSG00000281903,0
ENSG00000228643,0
ENSG00000272505,0
ENSG00000280107,0
ENSG00000279259,0
ENSG00000269961,0
ENSG00000196756,0
ENSG00000237036,1
ENSG00000261087,0
ENSG00000273314,1
ENSG00000274818,0
ENSG00000278177,0
ENSG00000215483,0
ENSG00000278600,0
ENSG00000234129,0
ENSG00000234072,0
ENSG00000262879,0
ENSG00000234869,1
ENSG00000221817,0
ENSG00000226824,1
ENSG00000270504,1
ENSG00000258512,1
ENSG00000268471,0
ENSG00000226917,1
ENSG00000213971,0
ENSG00000261757,0
ENSG00000275496,1
ENSG00000216895,1
ENSG00000269376,0
ENSG00000271427,0
ENSG00000251259,0
ENSG00000261783,0
ENSG00000235781,0
ENSG00000279050,0
ENSG00000182366,0
ENSG00000251191,0
ENSG00000279878,0
ENSG00000259623,1
ENSG00000273142,0
ENSG00000251580,1
ENSG00000234773,0
ENSG00000225855,0
ENSG00000215769,0
ENSG00000280095,0
ENSG00000267586,0
ENSG00000250802,0
ENSG00000245317,1
ENSG00000276166,0
ENSG00000271122,1
ENSG00000226328,1
ENSG00000235954,0
ENSG00000231185,0
ENSG00000204044,1
ENSG00000272610,0
ENSG00000255236,0
ENSG00000254531,1
ENSG00000272054,0
ENSG00000245017,1
ENSG00000238045,0
ENSG00000263823,1
ENSG00000272754,0
ENSG00000261069,0
ENSG00000270562,0
ENSG00000267169,0
ENSG00000262001,0
ENSG00000267194,1
ENSG00000273456,1
ENSG00000258920,1
ENSG00000260394,0
ENSG00000255717,0
ENSG00000266933,0
ENSG00000278291,1
ENSG00000279602,0
ENSG00000260293,0
ENSG00000279031,0
ENSG00000279246,0
ENSG00000256271,0
ENSG00000260032,1
ENSG00000267128,0
ENSG00000269936,0
ENSG00000228436,0
ENSG00000263843,0
ENSG00000253200,0
ENSG00000277440,0
ENSG00000243819,1
ENSG00000232656,0
ENSG00000237094,0
ENSG00000272945,0
ENSG00000246859,0
ENSG00000237424,0
ENSG00000260735,0
ENSG00000279953,0
ENSG00000272444,0
ENSG00000269947,0
ENSG00000230424,1
ENSG00000252690,0
ENSG00000180279,0
ENSG00000230606,0
ENSG00000215190,0
ENSG00000247095,0
ENSG00000257524,0
ENSG00000240541,1
ENSG00000269906,0
ENSG00000273106,0
ENSG00000224086,0
ENSG00000277496,0
ENSG00000259448,0
ENSG00000261737,1
ENSG00000263874,0
ENSG00000263013,0
ENSG00000273702,1
ENSG00000281706,0
ENSG00000230021,0
ENSG00000269821,0
ENSG00000231856,1
ENSG00000272848,0
ENSG00000258297,0
ENSG00000250131,0
ENSG00000235263,1
ENSG00000236708,1
ENSG00000283078,0
ENSG00000176236,0
ENSG00000265096,1
ENSG00000179523,1
ENSG00000214293,0
ENSG00000237499,0
ENSG00000254910,0
ENSG00000257391,0
ENSG00000224950,0
ENSG00000278341,0
ENSG00000276570,0
ENSG00000271020,0
ENSG00000253552,0
ENSG00000260645,0
ENSG00000276259,0
ENSG00000273319,0
ENSG00000232098,0
ENSG00000205885,0
ENSG00000255857,1
ENSG00000224153,0
ENSG00000254231,0
ENSG00000228463,0
ENSG00000259673,0
ENSG00000231683,1
ENSG00000267040,1
