ENSEMBL ID,label
ENSG00000257698,1
ENSG00000233593,1
ENSG00000260837,0
ENSG00000259495,0
ENSG00000197210,0
ENSG00000223764,0
ENSG00000270344,0
ENSG00000205885,0
ENSG00000258301,0
ENSG00000239665,0
ENSG00000278991,0
ENSG00000251141,0
ENSG00000231528,1
ENSG00000279145,0
ENSG00000271936,0
ENSG00000231160,0
ENSG00000227542,0
ENSG00000234423,0
ENSG00000273036,0
ENSG00000223482,1
ENSG00000218416,0
ENSG00000233098,1
ENSG00000272589,0
ENSG00000223768,0
ENSG00000258634,0
ENSG00000177738,1
ENSG00000247556,0
ENSG00000271976,1
ENSG00000272040,0
ENSG00000278928,0
ENSG00000224597,1
ENSG00000260412,0
ENSG00000233922,1
ENSG00000273599,0
ENSG00000231365,0
ENSG00000262580,0
ENSG00000230699,0
ENSG00000235314,1
ENSG00000248464,1
ENSG00000253230,0
ENSG00000236200,0
ENSG00000267034,1
ENSG00000274667,1
ENSG00000247271,0
ENSG00000241014,0
ENSG00000281128,0
ENSG00000270171,0
ENSG00000224046,0
ENSG00000280798,1
ENSG00000262691,0
ENSG00000259264,1
ENSG00000228315,0
ENSG00000205664,1
ENSG00000214783,0
ENSG00000273015,0
ENSG00000247092,0
ENSG00000260296,0
ENSG00000280077,0
ENSG00000235590,0
ENSG00000274712,0
ENSG00000242797,0
ENSG00000272301,0
ENSG00000255983,0
ENSG00000180458,0
ENSG00000203876,0
ENSG00000253320,0
ENSG00000257354,0
ENSG00000231721,0
ENSG00000186594,0
ENSG00000272501,1
ENSG00000254929,0
ENSG00000268403,0
ENSG00000278126,1
ENSG00000228956,0
ENSG00000234456,0
ENSG00000237594,1
ENSG00000230002,1
ENSG00000272335,0
ENSG00000279267,1
ENSG00000227811,1
ENSG00000175147,0
ENSG00000234690,1
ENSG00000258399,0
ENSG00000272572,0
ENSG00000248874,0
ENSG00000230021,0
ENSG00000261526,0
ENSG00000272807,0
ENSG00000206195,0
ENSG00000248015,0
ENSG00000270959,1
ENSG00000268471,1
ENSG00000261971,0
ENSG00000175061,1
ENSG00000261227,1
ENSG00000272894,0
ENSG00000279377,0
ENSG00000261485,0
ENSG00000278434,0
ENSG00000238197,1
ENSG00000227896,0
ENSG00000272983,0
ENSG00000261584,0
ENSG00000253669,1
ENSG00000250899,1
ENSG00000261824,1
ENSG00000226508,0
ENSG00000268575,0
ENSG00000204860,0
ENSG00000229267,0
ENSG00000261254,0
ENSG00000235106,1
ENSG00000280239,0
ENSG00000273148,0
ENSG00000224660,0
ENSG00000248540,1
ENSG00000268858,0
ENSG00000261096,0
ENSG00000274964,0
ENSG00000280123,1
ENSG00000260196,0
ENSG00000228506,1
ENSG00000259663,0
ENSG00000237753,0
ENSG00000272106,1
ENSG00000226752,1
ENSG00000267520,1
ENSG00000176912,1
ENSG00000241684,0
ENSG00000197291,0
ENSG00000280053,0
ENSG00000196810,1
ENSG00000204623,0
ENSG00000197308,0
ENSG00000281332,1
ENSG00000237188,1
ENSG00000260274,1
ENSG00000271576,0
ENSG00000263843,1
ENSG00000226562,0
ENSG00000280310,1
ENSG00000259623,1
ENSG00000267040,1
ENSG00000248103,0
ENSG00000229152,0
ENSG00000247095,0
ENSG00000278948,1
ENSG00000269220,0
ENSG00000230269,1
ENSG00000279088,0
ENSG00000273314,1
ENSG00000258704,0
ENSG00000188206,0
ENSG00000274492,1
ENSG00000226913,1
ENSG00000223960,1
ENSG00000233723,0
ENSG00000270419,0
ENSG00000163597,1
ENSG00000281026,0
ENSG00000280378,0
ENSG00000272168,1
ENSG00000262227,0
ENSG00000277534,1
ENSG00000186615,1
ENSG00000227051,1
ENSG00000255135,1
ENSG00000271888,1
ENSG00000269958,0
ENSG00000234129,0
ENSG00000271895,0
ENSG00000224870,1
ENSG00000274956,1
ENSG00000253352,0
ENSG00000280424,0
ENSG00000280128,0
ENSG00000267254,0
ENSG00000247735,1
ENSG00000260772,0
ENSG00000257557,0
ENSG00000261685,0
ENSG00000267194,1
ENSG00000249859,0
ENSG00000269974,0
ENSG00000272858,0
ENSG00000270816,1
ENSG00000245849,0
ENSG00000259877,1
ENSG00000274565,0
ENSG00000273066,0
ENSG00000266208,1
ENSG00000279696,0
ENSG00000272686,1
ENSG00000253837,0
ENSG00000279369,1
ENSG00000270157,0
ENSG00000272800,0
ENSG00000272579,0
ENSG00000258017,1
ENSG00000267383,1
ENSG00000228526,0
ENSG00000271270,0
ENSG00000267838,0
ENSG00000223403,0
ENSG00000248027,1
ENSG00000244968,1
ENSG00000259976,0
ENSG00000261786,0
ENSG00000226029,0
ENSG00000272821,0
ENSG00000262468,0
ENSG00000235994,1
ENSG00000273456,0
ENSG00000264772,0
ENSG00000246662,0
ENSG00000278985,0
ENSG00000279516,0
ENSG00000261716,0
ENSG00000215014,1
ENSG00000245149,0
ENSG00000272316,0
ENSG00000182366,1
ENSG00000269937,1
