ENSEMBL ID,label
ENSG00000260086,1
ENSG00000251602,1
ENSG00000258017,1
ENSG00000260966,0
ENSG00000215386,0
ENSG00000251095,0
ENSG00000272405,0
ENSG00000261135,0
ENSG00000267898,0
ENSG00000266088,0
ENSG00000261487,1
ENSG00000274220,0
ENSG00000275734,0
ENSG00000250073,0
ENSG00000198468,1
ENSG00000281005,0
ENSG00000276698,0
ENSG00000227906,0
ENSG00000239219,0
ENSG00000273352,1
ENSG00000279088,0
ENSG00000261220,0
ENSG00000245888,0
ENSG00000272721,0
ENSG00000271816,0
ENSG00000184068,0
ENSG00000263884,0
ENSG00000269352,0
ENSG00000261533,0
ENSG00000260236,0
ENSG00000269949,1
ENSG00000257588,0
ENSG00000271576,0
ENSG00000235381,0
ENSG00000234832,0
ENSG00000189223,0
ENSG00000253352,0
ENSG00000273456,0
ENSG00000272273,1
ENSG00000233760,0
ENSG00000250546,0
ENSG00000258857,0
ENSG00000225778,1
ENSG00000261777,0
ENSG00000276814,1
ENSG00000267575,0
ENSG00000261441,0
ENSG00000228021,0
ENSG00000279873,0
ENSG00000280099,0
ENSG00000260830,0
ENSG00000232093,0
ENSG00000275322,0
ENSG00000279769,0
ENSG00000235663,0
ENSG00000228434,0
ENSG00000274213,0
ENSG00000275409,0
ENSG00000242288,1
ENSG00000245060,1
ENSG00000224043,1
ENSG00000182310,0
ENSG00000230325,0
ENSG00000247556,0
ENSG00000212694,0
ENSG00000263013,0
ENSG00000274925,0
ENSG00000236651,1
ENSG00000214900,0
ENSG00000267607,0
ENSG00000269825,0
ENSG00000268584,0
ENSG00000216895,0
ENSG00000267147,1
ENSG00000260409,0
ENSG00000275445,0
ENSG00000225855,0
ENSG00000233461,1
ENSG00000280441,0
ENSG00000283064,0
ENSG00000270977,0
ENSG00000271216,0
ENSG00000250900,0
ENSG00000228718,0
ENSG00000273416,0
ENSG00000245685,0
ENSG00000267374,1
ENSG00000223466,0
ENSG00000261737,0
ENSG00000270175,0
ENSG00000253898,0
ENSG00000250397,0
ENSG00000242474,0
ENSG00000247796,0
ENSG00000255036,0
ENSG00000273951,0
ENSG00000117242,0
ENSG00000179859,1
ENSG00000225163,0
ENSG00000240498,0
ENSG00000280434,0
ENSG00000265069,0
ENSG00000242125,0
ENSG00000270482,0
ENSG00000248265,1
ENSG00000267123,1
ENSG00000261798,0
ENSG00000272540,1
ENSG00000276445,0
ENSG00000272301,0
ENSG00000273783,0
ENSG00000259736,0
ENSG00000247982,0
ENSG00000270605,0
ENSG00000273162,0
ENSG00000260233,0
ENSG00000267896,0
ENSG00000243960,0
ENSG00000163597,1
ENSG00000281186,0
ENSG00000280388,0
ENSG00000270010,1
ENSG00000251455,0
ENSG00000261386,0
ENSG00000273973,0
ENSG00000270640,0
ENSG00000260792,0
ENSG00000267342,0
ENSG00000272524,0
ENSG00000270696,1
ENSG00000268129,0
ENSG00000225783,0
ENSG00000258777,0
ENSG00000279539,0
ENSG00000225850,1
ENSG00000235106,1
ENSG00000259959,0
ENSG00000234678,1
ENSG00000228137,0
ENSG00000250260,0
ENSG00000281357,0
ENSG00000268388,0
ENSG00000272599,0
ENSG00000258704,0
ENSG00000280128,0
ENSG00000246898,0
ENSG00000275092,0
ENSG00000274964,0
ENSG00000261553,0
ENSG00000188185,0
ENSG00000271895,0
ENSG00000228436,0
ENSG00000223482,0
ENSG00000280278,0
ENSG00000223855,0
ENSG00000163009,0
ENSG00000225265,0
ENSG00000280351,0
ENSG00000264635,0
ENSG00000264717,0
ENSG00000265100,0
ENSG00000281903,0
ENSG00000250041,1
ENSG00000260495,0
ENSG00000227598,1
ENSG00000259954,0
ENSG00000205664,0
ENSG00000204650,1
ENSG00000268460,0
ENSG00000260992,0
ENSG00000229719,0
ENSG00000262580,0
ENSG00000242622,0
ENSG00000268818,1
ENSG00000244041,0
ENSG00000256940,1
ENSG00000231249,0
ENSG00000279246,0
ENSG00000223770,0
ENSG00000271797,0
ENSG00000272953,0
ENSG00000278876,0
ENSG00000234912,0
ENSG00000275709,0
ENSG00000231312,1
ENSG00000273062,0
ENSG00000280594,0
ENSG00000272758,0
ENSG00000271020,1
ENSG00000269486,0
ENSG00000279613,0
ENSG00000272501,0
ENSG00000255038,0
ENSG00000273343,0
ENSG00000244239,0
ENSG00000272752,0
ENSG00000278978,0
ENSG00000249568,1
ENSG00000273472,0
ENSG00000245910,1
ENSG00000261659,0
ENSG00000276517,0
ENSG00000249859,0
ENSG00000279329,0
ENSG00000250132,1
ENSG00000273211,0
ENSG00000280287,0
ENSG00000280347,0
ENSG00000254682,0
ENSG00000280269,0
ENSG00000262202,0
ENSG00000263335,0
ENSG00000261229,1
ENSG00000276672,0
ENSG00000261758,0
ENSG00000260278,0
ENSG00000243885,0
ENSG00000273000,0
ENSG00000236384,0
ENSG00000227782,0
ENSG00000270038,0
ENSG00000241990,1
ENSG00000231652,0
ENSG00000279235,0
ENSG00000280173,1
ENSG00000246695,0
ENSG00000272686,0
ENSG00000262188,0
ENSG00000254389,0
ENSG00000253559,1
ENSG00000247735,0
ENSG00000235077,0
ENSG00000267322,0
ENSG00000272512,0
ENSG00000261186,0
ENSG00000235092,0
ENSG00000275055,0
ENSG00000259933,0
ENSG00000282508,0
ENSG00000255559,0
ENSG00000237357,0
ENSG00000246859,0
ENSG00000253738,1
