ENSEMBL ID,label
ENSG00000260742,0
ENSG00000270696,1
ENSG00000238057,0
ENSG00000259081,0
ENSG00000278884,0
ENSG00000235890,0
ENSG00000245556,1
ENSG00000204860,0
ENSG00000225138,0
ENSG00000272990,0
ENSG00000271270,0
ENSG00000275322,0
ENSG00000279670,0
ENSG00000228549,1
ENSG00000237036,1
ENSG00000250075,0
ENSG00000279453,0
ENSG00000279555,0
ENSG00000226287,0
ENSG00000268001,1
ENSG00000272144,0
ENSG00000267886,0
ENSG00000229931,0
ENSG00000224660,0
ENSG00000276071,0
ENSG00000272688,1
ENSG00000259877,1
ENSG00000280068,0
ENSG00000225206,0
ENSG00000231177,0
ENSG00000234883,0
ENSG00000271743,0
ENSG00000230439,1
ENSG00000248019,0
ENSG00000270419,0
ENSG00000254362,0
ENSG00000223396,0
ENSG00000271941,0
ENSG00000278921,1
ENSG00000267493,1
ENSG00000255559,0
ENSG00000267096,0
ENSG00000273783,1
ENSG00000272720,0
ENSG00000213057,0
ENSG00000268858,0
ENSG00000272455,0
ENSG00000279881,0
ENSG00000275437,0
ENSG00000279499,0
ENSG00000246863,0
ENSG00000269973,0
ENSG00000274677,0
ENSG00000233427,0
ENSG00000278878,0
ENSG00000237399,0
ENSG00000259523,1
ENSG00000279205,0
ENSG00000260196,0
ENSG00000247498,1
ENSG00000233705,0
ENSG00000272630,0
ENSG00000203644,1
ENSG00000224738,1
ENSG00000246526,0
ENSG00000275198,0
ENSG00000257621,0
ENSG00000236200,1
ENSG00000231711,0
ENSG00000273210,0
ENSG00000280018,0
ENSG00000213888,1
ENSG00000276007,0
ENSG00000245552,0
ENSG00000271614,0
ENSG00000259450,0
ENSG00000225783,0
ENSG00000215304,0
ENSG00000203875,1
ENSG00000258808,1
ENSG00000225511,0
ENSG00000238184,0
ENSG00000237505,1
ENSG00000267254,0
ENSG00000235888,0
ENSG00000266490,0
ENSG00000282851,1
ENSG00000260743,0
ENSG00000280422,0
ENSG00000272056,0
ENSG00000225205,1
ENSG00000196668,0
ENSG00000281398,0
ENSG00000266010,0
ENSG00000275560,0
ENSG00000163597,1
ENSG00000259326,0
ENSG00000281881,0
ENSG00000270195,0
ENSG00000241269,1
ENSG00000247271,1
ENSG00000205740,0
ENSG00000272142,1
ENSG00000254389,1
ENSG00000254682,1
ENSG00000272008,0
ENSG00000253967,1
ENSG00000228794,0
ENSG00000260837,0
ENSG00000232759,0
ENSG00000278600,0
ENSG00000258056,1
ENSG00000279613,0
ENSG00000263826,0
ENSG00000281501,1
ENSG00000255284,0
ENSG00000237975,0
ENSG00000278969,0
ENSG00000238045,0
ENSG00000260643,1
ENSG00000260563,0
ENSG00000260806,1
ENSG00000260296,0
ENSG00000274213,0
ENSG00000259673,0
ENSG00000244151,0
ENSG00000277324,0
ENSG00000257607,0
ENSG00000230555,1
ENSG00000231365,0
ENSG00000205663,0
ENSG00000260077,0
ENSG00000279407,0
ENSG00000236618,1
ENSG00000279443,0
ENSG00000279738,0
ENSG00000255507,1
ENSG00000227683,0
ENSG00000260500,0
ENSG00000236255,0
ENSG00000274605,1
ENSG00000257815,0
ENSG00000237989,1
ENSG00000261067,0
ENSG00000237352,1
ENSG00000225791,1
ENSG00000272986,0
ENSG00000226137,1
ENSG00000243107,0
ENSG00000205181,1
ENSG00000277173,0
ENSG00000225746,0
ENSG00000249258,0
ENSG00000228274,0
ENSG00000240350,1
ENSG00000251023,0
ENSG00000263276,0
ENSG00000270175,1
ENSG00000256967,0
ENSG00000175147,0
ENSG00000269925,0
ENSG00000260337,0
ENSG00000276337,0
ENSG00000259583,0
ENSG00000261338,1
ENSG00000227110,0
ENSG00000277463,0
ENSG00000233818,1
ENSG00000235954,0
ENSG00000275191,0
ENSG00000260949,0
ENSG00000267194,0
ENSG00000278959,0
ENSG00000260388,0
ENSG00000271737,1
ENSG00000245498,0
ENSG00000275450,1
ENSG00000253738,1
ENSG00000253982,1
ENSG00000260032,1
ENSG00000275846,0
ENSG00000245248,1
ENSG00000254860,0
ENSG00000278949,0
ENSG00000268355,0
ENSG00000280347,0
ENSG00000271452,0
ENSG00000215241,0
ENSG00000260317,0
ENSG00000228742,0
ENSG00000271754,0
ENSG00000214783,0
ENSG00000227888,1
ENSG00000259972,0
ENSG00000279434,0
ENSG00000223923,0
ENSG00000273792,0
ENSG00000278456,0
ENSG00000268996,1
ENSG00000282944,0
ENSG00000275409,0
ENSG00000153363,1
ENSG00000244219,0
ENSG00000249042,1
ENSG00000263335,0
ENSG00000275769,0
ENSG00000279873,0
ENSG00000214188,0
ENSG00000273891,0
ENSG00000276136,0
ENSG00000228544,0
ENSG00000246731,1
ENSG00000237373,0
ENSG00000267547,0
ENSG00000182109,0
ENSG00000232931,0
ENSG00000250241,0
ENSG00000279789,0
ENSG00000277159,1
ENSG00000272690,0
ENSG00000247828,0
ENSG00000226816,1
ENSG00000233013,0
ENSG00000267100,1
ENSG00000175061,1
ENSG00000276931,1
ENSG00000273117,1
ENSG00000266680,1
ENSG00000276107,0
ENSG00000271208,0
ENSG00000246640,0
ENSG00000234694,1
ENSG00000204282,0
ENSG00000247121,1
ENSG00000272159,0
ENSG00000261423,0
ENSG00000259994,0
ENSG00000258819,0
ENSG00000281026,0
ENSG00000279191,0
ENSG00000228124,1
ENSG00000280594,0
ENSG00000253522,0
ENSG00000279822,0
ENSG00000232533,1
ENSG00000215447,0
ENSG00000278916,1
ENSG00000267858,0
ENSG00000204850,0
ENSG00000226009,0
ENSG00000272780,1
ENSG00000280173,1
ENSG00000255310,0
ENSG00000279086,0
ENSG00000279923,0
ENSG00000243155,0
ENSG00000273192,0
ENSG00000280374,0
ENSG00000272273,1
ENSG00000260398,0
ENSG00000262468,1
ENSG00000260280,0
ENSG00000272795,0
ENSG00000261441,0
ENSG00000272382,0
ENSG00000214248,0
ENSG00000261251,0
ENSG00000279689,0
ENSG00000259976,0
ENSG00000215417,0
ENSG00000272843,0
ENSG00000279253,0
ENSG00000258744,0
ENSG00000273680,0
ENSG00000272501,1
ENSG00000259363,0
ENSG00000278727,1
ENSG00000248468,1
ENSG00000215067,0
ENSG00000273186,1
ENSG00000235770,0
ENSG00000273428,0
ENSG00000271964,0
ENSG00000237188,0
ENSG00000279645,0
ENSG00000270157,0
ENSG00000241211,0
ENSG00000256116,0
ENSG00000185065,1
ENSG00000261824,1
ENSG00000232995,0
ENSG00000276449,0
