ENSEMBL ID,label
ENSG00000272502,0
ENSG00000279620,0
ENSG00000280434,0
ENSG00000222042,0
ENSG00000275672,0
ENSG00000227646,0
ENSG00000247774,1
ENSG00000276809,0
ENSG00000279456,0
ENSG00000269720,0
ENSG00000235823,0
ENSG00000279741,1
ENSG00000227543,0
ENSG00000278867,0
ENSG00000234883,0
ENSG00000257918,1
ENSG00000260917,0
ENSG00000276867,0
ENSG00000230513,1
ENSG00000232442,0
ENSG00000224358,1
ENSG00000259448,0
ENSG00000227508,0
ENSG00000253669,1
ENSG00000257497,0
ENSG00000251615,0
ENSG00000269958,0
ENSG00000234848,0
ENSG00000233429,0
ENSG00000235453,1
ENSG00000261734,0
ENSG00000271815,0
ENSG00000275799,0
ENSG00000272841,0
ENSG00000228408,1
ENSG00000249456,0
ENSG00000261504,0
ENSG00000270977,0
ENSG00000281103,1
ENSG00000279656,0
ENSG00000280194,0
ENSG00000236204,0
ENSG00000272692,0
ENSG00000278576,0
ENSG00000204282,0
ENSG00000246145,0
ENSG00000181908,1
ENSG00000230148,0
ENSG00000272993,0
ENSG00000267519,0
ENSG00000261668,0
ENSG00000224950,0
ENSG00000247970,0
ENSG00000260563,0
ENSG00000269399,1
ENSG00000267106,1
ENSG00000243960,0
ENSG00000237357,0
ENSG00000237489,0
ENSG00000237281,1
ENSG00000247572,0
ENSG00000214548,0
ENSG00000276651,0
ENSG00000250775,0
ENSG00000268686,0
ENSG00000256073,1
ENSG00000261613,0
ENSG00000271122,1
ENSG00000225032,0
ENSG00000273449,0
ENSG00000267246,0
ENSG00000215039,1
ENSG00000282840,0
ENSG00000226688,0
ENSG00000271270,0
ENSG00000270964,0
ENSG00000225411,0
ENSG00000248161,1
ENSG00000259485,0
ENSG00000270426,0
ENSG00000253649,0
ENSG00000261448,1
ENSG00000273270,0
ENSG00000270127,0
ENSG00000282851,1
ENSG00000221990,0
ENSG00000268403,1
ENSG00000248932,1
ENSG00000273080,1
ENSG00000246225,0
ENSG00000276778,0
ENSG00000236137,1
ENSG00000231074,0
ENSG00000227579,1
ENSG00000249087,0
ENSG00000242687,0
ENSG00000246174,1
ENSG00000268204,0
ENSG00000260088,1
ENSG00000276704,0
ENSG00000279861,0
ENSG00000279107,0
ENSG00000237094,0
ENSG00000196366,0
ENSG00000277511,0
ENSG00000280924,0
ENSG00000226950,1
ENSG00000273230,0
ENSG00000271643,0
ENSG00000234817,1
ENSG00000260329,0
ENSG00000267801,0
ENSG00000229921,0
ENSG00000228340,0
ENSG00000280332,0
ENSG00000260482,0
ENSG00000278991,0
ENSG00000267009,1
