ENSEMBL ID,label
ENSG00000260898,0
ENSG00000257261,0
ENSG00000258727,0
ENSG00000261061,0
ENSG00000267575,0
ENSG00000263823,1
ENSG00000270015,0
ENSG00000267504,0
ENSG00000263004,1
ENSG00000270696,1
ENSG00000245248,1
ENSG00000269893,1
ENSG00000270175,0
ENSG00000273062,0
ENSG00000251434,1
ENSG00000274253,0
ENSG00000261758,0
ENSG00000174365,0
ENSG00000269680,0
ENSG00000268584,0
ENSG00000227518,0
ENSG00000270038,1
ENSG00000261079,0
ENSG00000220891,1
ENSG00000270127,0
ENSG00000280129,0
ENSG00000257178,0
ENSG00000272432,0
ENSG00000226453,1
ENSG00000276900,1
ENSG00000261055,0
ENSG00000224660,0
ENSG00000280023,0
ENSG00000237489,0
ENSG00000279632,0
ENSG00000247708,0
ENSG00000236137,1
ENSG00000271853,0
ENSG00000232453,1
ENSG00000228544,0
ENSG00000186615,0
ENSG00000267342,0
ENSG00000272588,0
ENSG00000260360,0
ENSG00000232300,0
ENSG00000272501,1
ENSG00000236810,1
ENSG00000274460,1
ENSG00000093100,0
ENSG00000261211,0
ENSG00000279148,0
ENSG00000260597,0
ENSG00000278611,1
ENSG00000278903,0
ENSG00000250874,0
ENSG00000254414,1
ENSG00000258303,1
ENSG00000281796,0
ENSG00000260032,1
ENSG00000182109,0
ENSG00000256092,0
ENSG00000205930,0
ENSG00000254815,0
ENSG00000271971,0
ENSG00000248925,1
ENSG00000230565,0
ENSG00000275484,0
ENSG00000250274,0
ENSG00000233029,0
ENSG00000255176,0
ENSG00000262514,0
ENSG00000234936,0
ENSG00000177406,0
ENSG00000277511,0
ENSG00000235824,0
ENSG00000263766,1
ENSG00000257636,1
ENSG00000273270,1
ENSG00000226067,1
ENSG00000278867,0
ENSG00000247095,0
ENSG00000231249,0
ENSG00000271270,0
ENSG00000204934,0
ENSG00000259804,0
ENSG00000281202,0
ENSG00000273247,0
ENSG00000255198,1
ENSG00000269220,1
ENSG00000276728,0
ENSG00000281649,0
ENSG00000265843,0
ENSG00000203865,1
ENSG00000235335,1
ENSG00000260285,0
ENSG00000256028,0
ENSG00000279519,0
ENSG00000269044,0
ENSG00000230454,0
ENSG00000272572,0
ENSG00000226752,1
ENSG00000214708,1
ENSG00000260804,0
ENSG00000268220,1
ENSG00000248027,0
ENSG00000214049,1
ENSG00000267322,0
ENSG00000227252,0
ENSG00000250453,1
ENSG00000259782,0
ENSG00000256967,0
ENSG00000213599,0
ENSG00000235908,0
ENSG00000235488,0
ENSG00000273265,0
ENSG00000269825,0
ENSG00000272145,1
ENSG00000275055,0
ENSG00000250222,1
ENSG00000203739,0
ENSG00000248323,1
ENSG00000275549,0
ENSG00000279977,0
ENSG00000228137,0
ENSG00000236778,0
ENSG00000275576,0
ENSG00000255717,0
ENSG00000279010,0
ENSG00000261008,0
ENSG00000272791,1
ENSG00000264066,0
ENSG00000272498,0
ENSG00000259799,0
ENSG00000274825,0
ENSG00000268362,0
ENSG00000264635,0
ENSG00000246985,0
ENSG00000233627,0
ENSG00000235652,0
ENSG00000257069,1
ENSG00000260233,1
ENSG00000256101,1
ENSG00000278002,0
ENSG00000261229,0
ENSG00000272909,0
ENSG00000225484,0
ENSG00000280247,0
ENSG00000273320,0
ENSG00000269973,1
ENSG00000279672,0
ENSG00000279306,0
ENSG00000227953,0
ENSG00000249786,0
ENSG00000233016,0
