ENSEMBL ID,label
ENSG00000236385,1
ENSG00000251023,0
ENSG00000236618,1
ENSG00000247796,0
ENSG00000279407,0
ENSG00000261324,0
ENSG00000227640,0
ENSG00000279145,0
ENSG00000256576,0
ENSG00000246792,0
ENSG00000230316,0
ENSG00000253741,0
ENSG00000276649,0
ENSG00000264575,1
ENSG00000231252,0
ENSG00000269696,0
ENSG00000231817,0
ENSG00000254027,0
ENSG00000250802,0
ENSG00000239213,1
ENSG00000235381,0
ENSG00000271862,0
ENSG00000228495,0
ENSG00000100181,0
ENSG00000258727,0
ENSG00000224914,1
ENSG00000236719,0
ENSG00000241014,0
ENSG00000230658,0
ENSG00000253669,0
ENSG00000279672,0
ENSG00000179859,1
ENSG00000264247,1
ENSG00000223573,1
ENSG00000275719,0
ENSG00000248092,1
ENSG00000214106,1
ENSG00000231074,0
ENSG00000186056,0
ENSG00000272508,0
ENSG00000271452,1
ENSG00000266680,0
ENSG00000265933,1
ENSG00000259495,0
ENSG00000272993,0
ENSG00000225302,0
ENSG00000247317,1
ENSG00000225880,0
ENSG00000269929,0
ENSG00000261008,0
ENSG00000259129,0
ENSG00000214401,1
ENSG00000279789,0
ENSG00000189223,0
ENSG00000279795,0
ENSG00000249436,0
ENSG00000253738,1
ENSG00000236144,0
ENSG00000269982,0
ENSG00000261685,1
ENSG00000203446,0
ENSG00000229950,0
ENSG00000260807,0
ENSG00000270194,1
ENSG00000228203,1
ENSG00000277200,1
ENSG00000278133,0
ENSG00000244701,0
ENSG00000258768,0
ENSG00000261786,0
ENSG00000245025,0
ENSG00000231789,1
ENSG00000261572,0
ENSG00000270574,0
ENSG00000279089,0
ENSG00000258655,1
ENSG00000225361,0
ENSG00000281103,1
ENSG00000204282,0
ENSG00000229891,0
ENSG00000267520,0
ENSG00000259768,0
ENSG00000242282,0
ENSG00000226137,1
ENSG00000261824,1
ENSG00000182109,0
ENSG00000279738,0
ENSG00000213963,0
ENSG00000268362,0
ENSG00000244879,0
ENSG00000228889,1
ENSG00000261202,0
ENSG00000273449,0
ENSG00000215190,0
ENSG00000280347,0
ENSG00000214922,0
ENSG00000233429,0
ENSG00000236859,1
ENSG00000197989,0
ENSG00000237975,0
ENSG00000258634,0
ENSG00000263272,1
ENSG00000260196,0
ENSG00000260879,0
ENSG00000279423,1
ENSG00000272686,0
ENSG00000205592,0
ENSG00000260032,1
ENSG00000261455,0
ENSG00000257495,0
ENSG00000261188,0
ENSG00000235560,1
ENSG00000182165,1
ENSG00000271976,0
ENSG00000244342,0
ENSG00000277449,0
ENSG00000280128,0
ENSG00000249740,0
ENSG00000255495,0
ENSG00000276073,0
ENSG00000136275,0
ENSG00000262227,0
ENSG00000215068,0
ENSG00000260923,0
ENSG00000271270,0
ENSG00000275097,0
ENSG00000260280,0
ENSG00000163364,1
ENSG00000258940,1
ENSG00000279778,0
ENSG00000256628,1
ENSG00000272667,0
ENSG00000229621,0
ENSG00000278291,1
ENSG00000277559,0
ENSG00000256028,0
ENSG00000272606,0
ENSG00000267194,0
ENSG00000230091,0
ENSG00000278949,0
ENSG00000279673,0
ENSG00000130600,1
ENSG00000257151,0
ENSG00000225439,1
ENSG00000268543,0
ENSG00000280303,0
ENSG00000245060,1
ENSG00000273387,0
ENSG00000204802,0
ENSG00000225377,1
ENSG00000271659,0
ENSG00000274020,0
ENSG00000203386,0
ENSG00000196295,0
ENSG00000267696,0
ENSG00000204650,0
ENSG00000203875,1
ENSG00000177337,0
ENSG00000224934,0
ENSG00000232956,0
ENSG00000234028,0
ENSG00000271335,0
ENSG00000260114,0
ENSG00000243155,0
ENSG00000272419,0
ENSG00000280018,0
ENSG00000267278,0
ENSG00000275481,0
ENSG00000271997,0
ENSG00000260772,0
ENSG00000272168,0
ENSG00000213888,1
ENSG00000281468,0
ENSG00000258057,0
ENSG00000248858,0
ENSG00000258733,0
ENSG00000259820,0
ENSG00000253522,0
ENSG00000267249,1
ENSG00000279227,1
ENSG00000251867,0
ENSG00000261693,1
ENSG00000260804,0
ENSG00000225465,1
ENSG00000276791,0
ENSG00000276182,0
ENSG00000272918,0
ENSG00000179406,0
ENSG00000280355,0
ENSG00000246273,1
ENSG00000278730,1
ENSG00000258461,0
ENSG00000225032,0
ENSG00000266578,0
ENSG00000259527,0
ENSG00000258701,0
ENSG00000182021,0
ENSG00000279233,0
ENSG00000206028,0
ENSG00000273015,0
ENSG00000266208,1
ENSG00000272449,0
ENSG00000230082,1
ENSG00000273284,0
ENSG00000247828,0
ENSG00000260941,0
ENSG00000279010,0
ENSG00000229180,0
ENSG00000218510,0
ENSG00000263826,0
ENSG00000266929,0
ENSG00000247095,0
ENSG00000225138,0
ENSG00000267575,0
ENSG00000247373,0
ENSG00000272758,0
ENSG00000268798,0
ENSG00000272518,1
ENSG00000267080,0
ENSG00000231721,0
ENSG00000277476,0
ENSG00000214900,1
ENSG00000236914,0
ENSG00000183250,1
ENSG00000235106,1
ENSG00000269940,0
ENSG00000280434,0
ENSG00000224189,1
ENSG00000231025,1
ENSG00000261526,0
ENSG00000224152,0
ENSG00000260193,1
ENSG00000153363,1
ENSG00000225855,0
ENSG00000272579,0
ENSG00000268575,0
ENSG00000278376,0
ENSG00000214194,1
ENSG00000272631,0
ENSG00000229931,0
ENSG00000251136,0
ENSG00000260260,0
ENSG00000261596,0
ENSG00000258038,0
ENSG00000260920,1
ENSG00000233223,0
ENSG00000177410,1
ENSG00000280123,0
ENSG00000262877,0
ENSG00000231764,0
ENSG00000271966,0
ENSG00000269293,0
ENSG00000268205,0
ENSG00000263013,0
ENSG00000257337,0
ENSG00000268686,0
ENSG00000273148,0
ENSG00000232692,0
ENSG00000215256,1
ENSG00000250337,0
ENSG00000269959,0
ENSG00000227954,0
ENSG00000233178,0
ENSG00000245849,0
ENSG00000267002,0
ENSG00000250786,0
ENSG00000264885,1
ENSG00000246528,0
ENSG00000257621,0
ENSG00000235823,0
ENSG00000223768,0
ENSG00000279415,1
ENSG00000274414,0
ENSG00000280426,0
ENSG00000278970,1
ENSG00000260257,0
ENSG00000261645,0
ENSG00000231527,0
ENSG00000254635,1
ENSG00000279496,1
ENSG00000274272,0
ENSG00000186594,0
ENSG00000246334,0
ENSG00000261799,0
ENSG00000206195,0
ENSG00000184441,0
ENSG00000279088,0
ENSG00000179523,1
ENSG00000260742,0
ENSG00000279095,0
ENSG00000188242,0
ENSG00000179818,0
ENSG00000172965,1
ENSG00000227946,0
ENSG00000248690,0
ENSG00000271614,0
ENSG00000260917,0
ENSG00000273253,0
ENSG00000215304,0
ENSG00000215067,0
ENSG00000237499,0
ENSG00000271122,0
ENSG00000279133,0
ENSG00000215447,0
ENSG00000274712,0
ENSG00000256092,0
ENSG00000277938,0
ENSG00000269044,0
ENSG00000279312,0
ENSG00000277283,0
ENSG00000259488,0
ENSG00000247240,0
ENSG00000238197,0
ENSG00000225177,0
ENSG00000251022,0
ENSG00000280388,0
ENSG00000250132,1
ENSG00000261643,0
ENSG00000228526,0
ENSG00000185065,0
ENSG00000261067,0
ENSG00000176912,1
ENSG00000224660,0
ENSG00000276334,0
ENSG00000270696,1
ENSG00000267896,0
ENSG00000273321,0
ENSG00000277287,0
ENSG00000245694,0
ENSG00000260743,0
ENSG00000260077,0
ENSG00000257702,0
ENSG00000263244,0
ENSG00000259623,1
ENSG00000259891,0
ENSG00000188206,0
ENSG00000272084,0
ENSG00000228544,0
ENSG00000281332,0
ENSG00000235172,0
ENSG00000263753,0
ENSG00000185904,0
ENSG00000261761,0
ENSG00000260852,0
ENSG00000245522,1
ENSG00000272630,0
ENSG00000259828,0
ENSG00000261187,0
ENSG00000238164,0
ENSG00000236850,0
ENSG00000232093,0
ENSG00000280832,0
ENSG00000272599,0
ENSG00000231889,0
ENSG00000280061,0
ENSG00000215424,0
ENSG00000245532,0
ENSG00000248461,1
ENSG00000260563,0
ENSG00000226007,0
ENSG00000273619,0
ENSG00000259802,1
ENSG00000261335,0
ENSG00000223812,0
ENSG00000261487,0
ENSG00000203993,0
ENSG00000279453,0
ENSG00000266947,0
ENSG00000255433,1
ENSG00000279069,0
ENSG00000253898,0
ENSG00000281406,0
ENSG00000232677,0
ENSG00000260669,0
ENSG00000257839,1
ENSG00000226674,0
ENSG00000215039,0
ENSG00000227502,0
ENSG00000225930,0
ENSG00000230836,0
ENSG00000260231,1
ENSG00000268713,0
ENSG00000188825,0
ENSG00000267040,0
ENSG00000270362,0
ENSG00000234072,0
ENSG00000272661,0
ENSG00000279759,0
ENSG00000224078,0
ENSG00000243701,0
ENSG00000239445,1
ENSG00000261359,1
ENSG00000247934,0
ENSG00000273186,0
