ENSEMBL ID,label,Data Source
ENSG00000283122,0,SK.N.SH
ENSG00000283078,0,SK.N.SH
ENSG00000283073,0,SK.N.SH
ENSG00000283064,0,SK.N.SH
ENSG00000282943,0,SK.N.SH
ENSG00000282885,0,SK.N.SH
ENSG00000282851,0,SK.N.SH
ENSG00000282787,0,SK.N.SH
ENSG00000282508,0,SK.N.SH
ENSG00000282164,0,SK.N.SH
ENSG00000282057,0,SK.N.SH
ENSG00000281920,0,SK.N.SH
ENSG00000281912,0,SK.N.SH
ENSG00000281904,0,SK.N.SH
ENSG00000281831,0,SK.N.SH
ENSG00000281731,0,SK.N.SH
ENSG00000281706,0,SK.N.SH
ENSG00000281404,0,SK.N.SH
ENSG00000281398,0,SK.N.SH
ENSG00000281332,0,SK.N.SH
ENSG00000281207,0,SK.N.SH
ENSG00000281205,0,SK.N.SH
ENSG00000281195,0,SK.N.SH
ENSG00000281183,0,SK.N.SH
ENSG00000281026,0,SK.N.SH
ENSG00000281005,0,SK.N.SH
ENSG00000280798,0,SK.N.SH
ENSG00000280734,0,SK.N.SH
ENSG00000280710,0,SK.N.SH
ENSG00000280693,0,SK.N.SH
ENSG00000280623,0,SK.N.SH
ENSG00000280604,0,SK.N.SH
ENSG00000280587,0,SK.N.SH
ENSG00000280551,0,SK.N.SH
ENSG00000280422,0,SK.N.SH
ENSG00000280407,0,SK.N.SH
ENSG00000280401,0,SK.N.SH
ENSG00000280388,0,SK.N.SH
ENSG00000280383,0,SK.N.SH
ENSG00000280367,0,SK.N.SH
ENSG00000280355,0,SK.N.SH
ENSG00000280351,0,SK.N.SH
ENSG00000280347,0,SK.N.SH
ENSG00000280339,0,SK.N.SH
ENSG00000280328,0,SK.N.SH
ENSG00000280327,0,SK.N.SH
ENSG00000280303,0,SK.N.SH
ENSG00000280294,0,SK.N.SH
ENSG00000280287,0,SK.N.SH
ENSG00000280279,0,SK.N.SH
ENSG00000280278,0,SK.N.SH
ENSG00000280247,0,SK.N.SH
ENSG00000280239,0,SK.N.SH
ENSG00000280237,0,SK.N.SH
ENSG00000280233,0,SK.N.SH
ENSG00000280219,0,SK.N.SH
ENSG00000280213,0,SK.N.SH
ENSG00000280211,0,SK.N.SH
ENSG00000280180,0,SK.N.SH
ENSG00000280177,0,SK.N.SH
ENSG00000280173,0,SK.N.SH
ENSG00000280157,0,SK.N.SH
ENSG00000280155,0,SK.N.SH
ENSG00000280152,0,SK.N.SH
ENSG00000280145,0,SK.N.SH
ENSG00000280143,0,SK.N.SH
ENSG00000280138,0,SK.N.SH
ENSG00000280128,0,SK.N.SH
ENSG00000280120,0,SK.N.SH
ENSG00000280119,0,SK.N.SH
ENSG00000280107,0,SK.N.SH
ENSG00000280073,0,SK.N.SH
ENSG00000280069,0,SK.N.SH
ENSG00000280067,0,SK.N.SH
ENSG00000280063,0,SK.N.SH
ENSG00000280061,0,SK.N.SH
ENSG00000280047,0,SK.N.SH
ENSG00000280038,0,SK.N.SH
ENSG00000280018,0,SK.N.SH
ENSG00000279982,0,SK.N.SH
ENSG00000279953,0,SK.N.SH
ENSG00000279948,0,SK.N.SH
ENSG00000279943,0,SK.N.SH
ENSG00000279923,0,SK.N.SH
ENSG00000279901,0,SK.N.SH
ENSG00000279880,0,SK.N.SH
ENSG00000279865,0,SK.N.SH
ENSG00000279838,0,SK.N.SH
ENSG00000279837,0,SK.N.SH
ENSG00000279822,0,SK.N.SH
ENSG00000279821,0,SK.N.SH
ENSG00000279799,0,SK.N.SH
ENSG00000279794,0,SK.N.SH
ENSG00000279792,0,SK.N.SH
ENSG00000279780,0,SK.N.SH
ENSG00000279766,0,SK.N.SH
ENSG00000279759,0,SK.N.SH
ENSG00000279744,0,SK.N.SH
ENSG00000279738,0,SK.N.SH
ENSG00000279699,0,SK.N.SH
ENSG00000279692,0,SK.N.SH
ENSG00000279689,0,SK.N.SH
ENSG00000279649,0,SK.N.SH
ENSG00000279631,0,SK.N.SH
ENSG00000279623,0,SK.N.SH
ENSG00000279613,0,SK.N.SH
ENSG00000279611,0,SK.N.SH
ENSG00000279602,0,SK.N.SH
ENSG00000279594,0,SK.N.SH
ENSG00000279571,0,SK.N.SH
ENSG00000279555,0,SK.N.SH
ENSG00000279539,0,SK.N.SH
ENSG00000279529,0,SK.N.SH
ENSG00000279522,0,SK.N.SH
